v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,source
-0.1395132814844449,-0.2239635026816165,-0.5182128131690652,1.7281775805685256,-0.8628669304001813,-2.395975392800991,0.541189593723928,-1.0926685513413483,2.367716984014318,1.6598325035337247,3.969492197281333,2.0898712610054497,1.2657265483655713,2.368502196187925,-0.2291682907803492,-2.564452503064666,-0.3982850425321646,0.9697875680044444,-1.488744832603543,4.621551750359511,2.9626656296672396,-0.9658942182708268,1.2756738038968785,1.5190814925037852,-1.594784521511897,1.3001796025970969,0.7464651512452448,0.4138856993028612,0.7873149572899847,-0.4782434823461855,-0.1361525682638389,-0.6549211141436991,-0.2701863788181182,0.5404837408827411,-1.3440179871113012,-1.1630647387920003,0.7905026074084971,-1.324235094729999,0.0420769543358773,-1.4925809053191446,2.2307277312784484,1.224523200794603,0.5895349312046863,-0.8610478159454134,-1.445119957016273,-0.0885682158322647,0.5439873270765699,1.8893056582621857,0.229271007306648,-0.2220927146310457,-0.5848980595480011,-0.9625434776147208,-0.3973213151247814,0.2039234043296539,2.471045281700414,2.1312929738049555,1.6339652889756242,-0.4816777656099411,-2.530712070169322,-2.278688787604974,0.1690942729644552,0.4440769848197397,0.8343365610849978,-1.358315098616812,1.8343486280152292,-2.981510182146472,2.598625938097636,-1.257586393129043,0.9376918378502432,1.514829487511606,-0.8716081482819235,-3.304383457309068,-1.789413692975285,-0.1406286330987708,0.3362805404596858,1.2494069544805422,-3.929376847966753,0.410076653114473,0.0705820599740201,-1.6862905438274447,1.9197927064666844,0.4784454406812937,3.367656034370414,-0.7881936040810413,2.179499854728806,-2.3984717506200375,-0.6354836343947534,-2.2194653037521572,-2.0264439968900247,-0.5831172031284583,-1.015396530029712,-3.469154035277439,1.2835242259080963,-3.7147699155741263,0.7872089942296346,-0.6123901534863193,3.175763692255273,-2.014637839199618,-0.2035574388473925,2.048422265158157,1
-0.5416016257315311,-0.6817485820572331,-0.4109317094836612,0.8880193173375753,-0.9680131681052582,-2.6345724361825664,1.39401641578396,-0.3165216365662175,2.135082855722252,1.458182918311993,2.715703091889901,1.3592368655328482,-0.6865206310648542,1.1206492828591814,0.6629626650609216,-1.049703742598869,-0.1716355431614057,0.2131459554622196,-0.8269396106870669,3.41061469782671,1.077484259675345,0.6130840307277329,0.2669652880046446,1.3054365018628675,-0.988622027527945,0.080826159816165,0.1221596112791097,0.6200002739873697,-0.5057215609218715,-1.4145500928058097,-0.2490523182110474,0.0669213484972715,0.3174515469737772,1.1060001593786029,-1.6976124552869292,-0.2779822152459396,1.4746668161648624,-0.4336840594011658,0.5456015649972097,-1.148380142835162,1.0028164031467277,0.5711046302234227,0.6139167054046718,-0.6344678791907599,-2.558440222956662,-1.3047955876813744,0.3746356649710884,0.3467190710441121,0.8195271468064572,-1.113618695454777,-2.5073339248603244,-1.3979023147022949,0.3548571707434811,1.2631957607870956,2.6712121181049437,1.0529190594857594,1.542765720560268,0.7561087722204766,-2.170728087931309,-1.4766010354290593,0.6350850593491967,1.0910148484245783,0.3163434780220378,-0.7472572950259695,2.3873184511192003,-1.0834701308101975,0.8918770147136079,-0.6798679037898216,0.5418179816373114,1.953413057242924,-1.5560970876225324,-0.9794454274974754,-2.086500306504796,-1.7960193657474417,1.1822605197511191,1.027865781592873,-3.0409945255848316,-0.2405888988263026,-1.5833613690445727,-1.6152298668645464,2.096521531136812,-0.2478662099056648,3.123077036187334,-0.1453192562884036,1.1601364565486054,-1.816908570463365,-1.1288921397952538,-1.970519899436325,-1.734243851506485,-0.1015704458438844,-1.980786146139199,-2.679727889345695,0.8801541916744889,-2.8970574434460055,1.629775415051658,-0.8131058747757156,0.9302017036878136,-2.174182860494398,0.4187228441800711,1.610578849574305,1
-0.4948965602275664,-1.2684872810232597,1.4467201102389036,1.0284122699314224,-1.4795333381986966,-2.2008959322243276,2.2992351987283595,-1.298200124371661,2.9367248327845203,2.4159377633872694,1.8273482520106064,2.1208342552579342,0.7593063420622889,0.5448398885663843,-0.3105581813376315,-0.3970135912081621,-0.873765346798094,1.4040887681733354,-0.825082613100862,4.194860288370265,0.8850670354780708,0.429017529000331,0.5319564609455257,1.2369423035776963,-1.520754629623716,1.5726964139263997,0.7871546849717189,0.90318982123676,0.0242712355497544,-0.2331380657851696,0.5409791209619411,0.0424571370529214,0.1201329745732954,1.2414403843292354,-1.8247123238958596,-0.7543357028659895,1.3031827248768868,-0.4592901782377412,0.4463776897904157,-1.442262508138253,1.908357994291034,0.1218354995124531,-0.8815992918327777,-0.8702926570107739,-1.9630028684589549,-1.0552521817637674,0.4355207523543483,0.6761532799497137,-0.5071378495734539,-0.3449868890626805,-3.205998866336189,-1.1893608478649118,-0.439583436252862,-0.3486232643906217,2.935379026580031,1.8005759734252509,2.334236681019466,1.1186165477890169,-2.1976781883922807,-1.898274640796577,1.1726667336086287,1.649554194593598,0.2289474980045708,-1.1135636970509577,2.8273989836664963,-0.4473087390626434,2.42285293716611,1.0827728674685868,-0.0518061063748641,1.6393213448570156,-0.6350173305203445,-1.9625665618201895,-1.4959411445977917,-0.3458523991769248,0.8989557073771084,1.551921696850799,-3.3076910328147187,0.6131386006400533,0.0361511014634743,-1.84690048001761,-0.0188339180483,0.5584656356895057,3.3829516371453767,-0.4619017586071234,1.0784389010705326,-1.043811016763649,-1.5625041991703374,-2.0397008430674997,-1.6486086906069877,-0.2218123267058038,-1.6192728579860098,-2.4870496097489867,0.2987550179453662,-3.2963693541114347,0.904513724257041,-0.9037620048616488,0.0424166470494148,-2.288656432730533,0.332021683862392,1.533291397140409,0
-0.151642077244245,-1.014514126380863,0.4052790277995742,2.070127856017699,-2.5654181690456777,-3.0999120946955654,1.6846500697513245,-2.231802969562033,2.995913034269156,1.7361310025802454,2.4787343171640086,2.2205571891211617,0.3598909664164799,1.6006942294905178,0.1147565018349828,-1.7633125954665816,0.4024424701929092,1.6706792487530038,-1.529631249176768,5.165246905651516,1.2574171997481385,0.176417213611645,0.7356427545153286,-0.3050379805499688,-1.8751187811179149,1.1016904403849577,0.3780824574820984,0.5630207824556587,-0.4378551822155714,-0.4780047032489584,0.4043457715843732,-0.9537593476259364,0.4130956196638111,0.9565141854556992,-2.3266547512394027,-1.7201016801767623,1.5558724901818026,0.2632134467410371,-0.4851139271945263,-1.5917386362114203,2.100546695524826,1.242641991765525,0.9201657509861084,-0.911001408723398,-1.8139288557006064,0.1280540471466688,0.5505700228162683,1.2899521407671273,0.4613929675318874,-0.8437295592425821,-2.1265718009448253,-1.5901816048874304,-0.1229552525932936,0.4826011445570307,3.3429817062927984,2.6097824121758233,1.931890460133078,0.9727525530526272,-2.140500649003885,-2.3678982878784436,1.2980199091566296,1.2750464480621024,0.3388266681744986,-0.7518097221708069,3.072444500656834,-0.2677035831774657,1.871176775920993,0.1967650119645091,0.234065537340939,1.6758320331416774,-0.6353044646451823,-1.6308469700586732,-0.7332597287694136,-1.1532419919721388,0.8852272880971074,1.4036528925532297,-3.900133264770445,0.8973547774546135,-1.142608640500559,-1.1908649509401026,1.4826899235889028,-0.4809748518567245,2.942808475273733,0.1406270405053734,1.2033228669673777,-1.477365739357013,-1.1220573624103474,-2.028972062013614,-1.880955696009131,-1.1649723988599503,-1.7358730246420375,-3.0104395495296696,1.006521481841516,-3.899026335145418,1.1247167703516494,-1.2064407560313926,1.6086814688303723,-3.174827547307359,-0.6152411797173465,1.12109050888998,1
0.2492709845431802,-0.6239120274613352,-1.2178032244175097,1.0895576255913564,-2.29527652685262,-2.1991531611413295,1.2444501811601112,-1.0449847119353866,2.6423466384561696,1.834367979077116,1.9063513705916535,1.6142571869437168,1.6163189488417784,1.8236179004684865,-0.2684176995780147,-1.9435721377815836,-0.2456574869600926,2.6946833557559557,-2.0439894446469347,3.436879535182137,1.1659417025769825,0.1262625828615416,1.3795590599902654,0.6567902522252245,-1.2892376164342505,1.658314407779939,0.8441881084535132,0.2477520810804132,-0.1956961107209192,-0.5522534291316682,0.3467045990683769,-1.0264625507718257,0.0460724382706949,-0.2802843487258297,-1.5063731855883042,0.2378907951749141,1.148477125083986,0.7229377649098989,0.6921820406183423,-1.652694664490416,2.640918435890056,-0.321188377338236,-0.482620822769461,-1.8315357119523064,-1.4725787246677289,-0.1491384633303375,1.2245708355419946,0.283441475879008,0.7389674409656588,-0.6128074448357819,-1.152212795852663,-0.9601298134184456,-2.471271839402796,-1.147378484681138,3.05355227752734,0.9207214905975876,2.211816734758885,0.9848625711559762,-2.0515856058177655,-2.3535609501005768,-0.0845721109409056,1.194851044534995,0.6971912572788626,-2.114657930531615,1.506860762049913,-1.4923232310350547,1.7000395101059178,-0.3505808108041331,0.3058834057993201,2.1339580324725116,-1.0029869884817153,-1.4336618505304826,-1.6417303124517424,-0.6826101285384699,0.4645020694362572,2.0722622773284853,-2.2172172266691037,-1.1539126242362905,-1.1164948142263045,-0.3942731987507833,1.9726742358427125,0.7393835261906947,3.270744023255085,-0.0807545027456192,0.7391151507180267,0.4059954576172145,-0.4242043465010567,0.1939857582510469,-0.343172902124069,-0.270436881281322,-3.5702594615564713,-3.1640400864084612,-0.0338544344701105,-3.099165499166075,1.5210482590758472,-1.2085393219971738,2.765993439746027,-2.176979728948109,-1.033240829597547,4.0632341146334365,1
-0.580136891741019,-0.9744054771714158,1.4270030446759947,0.714019356413161,-1.6326417726474804,-1.5785585039264554,2.6241318444301793,-1.4922286419627755,2.149679945229174,1.9783473685383797,3.64268252826654,1.6328233150499207,1.7977379322215752,0.9807162385556724,-0.157305585118113,-0.8559371693121208,0.8121946867514442,1.7031938633113937,-0.0161512679123616,6.043322479986882,1.645079479440228,0.3122522135848527,-0.2451843164533704,0.6444639557215212,-2.52066091378987,0.5491221755804433,0.6553787258095466,-0.4942745518880886,0.8487915793577065,-0.7828800507954189,0.6022952694323037,0.5215174216101621,-0.1068910088308237,2.85253902371195,-1.998649884711255,-2.327648277711737,2.613070152618073,-0.7967140549732433,0.7929971740059145,-2.523674383913013,2.2687175459341034,1.0479415995734078,1.946968441501587,-0.7675960209670958,-1.1965692728594108,-0.5621065351661745,0.4473395851942209,0.9261635112074704,0.489042277110147,-0.5906363821660097,-3.3706793916094435,-1.8008115552775152,-0.7410557694160022,0.1299003458448819,0.707313322022066,3.3501959201562537,1.5672718446988323,1.758020639624242,-2.5009497124906424,-2.692459422112494,0.5304477306512686,3.3678586180066015,0.8677214428291216,-0.5624224686033124,4.281080922500773,-0.8844561339407176,0.9750175069055552,-0.9982497788720078,-0.8374125450276412,2.8167537677173433,-1.5021312869266494,-1.712413062048554,-0.3905594922029055,-2.7012349471941097,2.7487260777871687,0.6245531252288556,-3.6985489220082104,1.0664064034328355,0.2728589777169483,-1.0423136477941994,1.9909189524804496,-0.8378244957548904,3.8293648431753065,-0.0388604805774086,1.907816474827436,-1.0190413099314486,-2.5645326822791454,-1.422720012121967,-1.1700355191766234,-0.6756906529868042,-2.1930228972827996,-2.247843934939458,1.6521553391856807,-4.324212004195203,2.0256961784683742,-1.357557428898392,-0.0883314299223187,-3.962117965709275,-0.2208702294053612,1.0124305447072282,0
-0.346620095967753,-0.5157651334741948,-1.806771948144136,0.1924623315845499,-1.346963643966033,-0.9967755254432066,1.5464025101815628,-1.500905692577362,1.6535774219398762,0.9374326420146109,0.6235282362395564,1.011213123601004,2.144877679152599,0.7313978853111236,-0.1491357876567651,-0.5510376758922805,-0.6648652085059921,2.0814694751374767,-1.199675153533848,4.587004890966087,0.2310693657260067,-0.6707408709439221,1.2038709511548675,-0.1808053015651095,-1.577858073976113,2.09691965005157,1.9927388500570264,-0.2887737218487933,-0.859528882258621,0.2520101198445487,0.8333266735175587,0.3137780722995467,0.5836789389171743,1.1434317955512874,-2.50481539007449,-0.9336280363877087,1.9820180847648752,0.3472794031983377,0.1927226211888012,-0.5672940099210978,2.296867965541731,1.263564718924216,0.1182656519065629,-0.9026356632543716,0.1252015077613837,-0.0623405924103907,0.9609601419197012,0.0452645981548637,0.1764602753401592,-2.4924374095161155,-1.5513609284596728,-1.3434445421575316,-1.0504635608452837,-0.0065976383275543,2.262514757300844,1.6855281055072286,1.927422883192583,2.5311199962254,-2.5002304680201393,-2.092498274779083,-0.3804976582058415,1.1969525001400354,0.5492489395897515,-1.5640041073229138,2.9109107844087463,0.7946234083308882,1.0446277650517246,-0.2317621341554929,-1.4139060169668092,2.237843456943303,-0.8540887282359482,-1.1434150974247728,-0.2210200211859696,-0.6752458135813277,1.242021224171614,1.6270606152663958,-2.7374546307305625,1.104857619333741,-0.4968124786206823,0.4849862896294536,0.8143980932847553,0.5160269241854055,2.0561561518848337,-0.1843004837780204,0.4682498389966046,-0.1190060872510569,-1.789442022411239,0.1877809736803667,-0.2103629651177205,-0.4810023507016976,-3.504208882419479,-2.574195025780158,-0.3160217758638179,-2.5622980648664053,2.21568060954971,-1.2289070763335324,1.0598911857170774,-1.8008526259299291,-0.4764910487963861,2.062261227641674,0
0.2008477770895869,-1.090776131083085,0.5183970147260913,0.6540851390325568,-1.6708931200965136,-1.9410766523883296,2.6212161761467105,-1.9443930631710424,1.4161945602132215,2.4720495439100043,3.1291549308570445,1.5168452467079516,0.882748588712679,0.2986246546109517,-1.3314786895557686,-1.3342235985177535,-0.4491193455954392,2.336142563088625,-0.7749593413986817,3.505438116344589,0.5464435619888482,-0.4105942205491441,0.096236389639132,1.2308694138881509,-1.3735597784872409,2.499952370059435,0.4702692377139573,0.0347491334606376,0.4735286145091609,-1.5019429975568697,1.007243971236878,-0.6235609075261487,1.0183207515489172,1.0934107364500287,-2.092163718684956,-2.003943942004332,2.0075542430427893,-0.7681721419233967,1.457022460901903,-1.42239944966234,1.236804835256879,0.6956551989747418,0.0197737345265017,-1.6410547724959474,-0.0222490703411124,-0.8976131902718744,-0.8225753167644143,-0.0326190541187922,0.9749667441679372,-0.5314559899615469,-1.7103472916340383,-0.9062336317211804,-1.0122911104311545,-0.784690682672792,3.970430913088084,2.171241549085136,2.110134878161329,1.6833892454074144,-1.473033231717569,-0.8838450269195838,-0.2667996882012597,2.654917764304965,1.2645262284894232,-1.402720037119892,2.8888933757940927,-0.3189728581691505,2.05235089858373,0.6341161986950923,-1.447064536645215,2.5400905361123107,-1.2106065348791029,-1.325893024051631,-1.240350854859032,-1.4470554330834635,2.2332085167506226,2.989739079511276,-3.0774957424512617,0.6585144614800811,-0.3476263170165044,-0.5979724618330322,2.1811046761081174,-0.3763860330434033,3.5995466979565443,-0.2281534160677067,1.717672925994352,-0.6453797764800213,-0.6456401464184401,-0.4652564642429179,-0.2079554081515029,-0.4119167612106711,-3.1409614006126367,-3.2167598881103374,0.9470368018028912,-4.413214885940154,2.1495060165309243,-2.0913945634038775,0.4532287872775837,-3.180150164166224,-0.78329176278095,2.7656370402762183,0
-0.5523930085172136,-1.0422940922968358,0.4915418002350503,1.4677487629275006,-2.0388890883425272,-2.0578237628362266,2.6420946306133843,-1.9585763616375176,2.8655753941780113,2.0274238876370063,1.888406980199268,2.0287321744464246,0.155136970601168,1.2423360919557422,-0.4269902953002826,-1.4597273321754962,-0.2326002906761076,1.2253900158095612,-0.1930003784237856,5.229219832574017,1.4302985780558224,0.5538900385060942,0.8451692978037992,0.0953123156564781,-2.053021220019065,0.0490810806492725,0.8290888710194323,0.7622203251504036,-0.6565054378146866,-1.1307268474610097,-0.1760467233652451,-1.1612877477723431,0.042854500822274,2.0337494715868707,-2.1408897002567033,-1.879331031657127,2.0399703681468964,-0.0617012059069182,-0.4923688730685018,-1.5163488580834077,2.44445388198617,1.0381197473707509,0.7273114314639425,-1.223700168082513,-1.5766425210847912,-0.2592777857579381,0.1630971357226371,1.224978015724435,0.6132965517421085,-0.3000720434384533,-3.4053590403847305,-1.6599081566175782,0.3826694273086916,0.5453268111829298,2.094451692179743,2.284963184092418,2.5940300216337286,1.4269237003502355,-1.5199711437011698,-1.3253321288131088,1.3041689178670746,2.5511597394943237,0.3451922992216311,-1.400640939373568,3.282766376633242,-0.5006576756755989,1.7798111217477954,-1.1531145466738435,-0.3082096731088247,2.3724184761564415,-0.7963579496346325,-2.3137321290503965,0.7524003828146372,-2.857324011713626,1.2439954002578577,0.5050884934074907,-3.0542622271431497,1.1322566289679117,0.0777176538459866,-1.4595307977084655,0.5650351206401745,0.3170132296361837,3.3759361394198546,0.2523991266287953,1.17106647740107,-1.974948984222958,-1.7950742146875485,-0.6488493708781449,-1.8997491151543269,-1.8472649710903688,-2.14192003361791,-2.145939758743148,0.558612607688789,-3.203615911035653,-0.3188305729859879,-0.3767424300537411,1.3805070544974545,-3.97338204854168,-0.1576621084002755,0.5221838956496802,0
-0.8965114454510703,-1.035983154073704,-0.7583052761159664,1.905710315245182,-2.5506850418006612,-2.325739515468825,1.1255320045057424,-1.5616710322684348,3.2575608199072437,1.6683834901371928,3.1073090540635033,2.0954723256791747,-0.523264025695362,2.632771308100674,0.1982830031666644,-2.172191184902087,0.3385687827804061,1.3612579833824447,-1.5761168211005454,5.314395580137538,1.5584170596544134,-0.1550711697119093,1.1485291750191948,1.1145968854773876,-1.570246297281322,1.0540703730874283,0.2466472548021133,0.3214703246539588,-0.2906087824078493,-0.7568071088645347,0.2724275097662453,-0.9776124430950298,0.7960109817429966,1.220139840406604,-2.504300443087379,-1.104741257117238,1.4823396159119384,0.3907324089343811,0.052607676842748,-1.5493954433030774,2.414810421898268,1.023244992266734,1.3905436829338933,-1.4172746277046064,-2.438980223697632,-0.4008928030989198,-0.2924836400982945,1.028611658270969,0.4768046557166895,-0.9834547060877518,-2.0114154084477316,-1.187155073595255,0.3688292337207903,-0.1472819851559781,2.91398009103398,2.5883085379420323,1.5151753466803757,0.2070286565481923,-1.756862671071187,-2.110896523367765,0.7708814522294805,1.8365085029129893,1.0165058223010843,-1.6397264642684266,3.3905718837279912,-0.2124109074560015,2.5131784053086195,-0.449187385405652,0.6827260570297408,2.48761145637349,-0.4780959888079831,-1.518519728200011,-0.6924610706479397,-1.6952505591000582,1.3902363969516658,1.202884475194286,-3.768009040807915,0.9515529037561528,-0.4724589397827553,-1.0649949062702269,2.3277669283019944,-0.5453297221017216,3.8719629891390026,0.0828435548234644,1.5224789368032023,-1.6580071290305187,-1.90087888070902,-1.7922157354133077,-2.0305983243553443,-1.0066818818761318,-2.3650048465554625,-3.0683715165874292,1.0081258545261482,-4.112133930242339,2.1883397292952207,-1.4741715917493714,2.0334500530870026,-3.4561270211233084,-1.1022552809851287,2.105476213055988,1
