,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49
0,1.5788403694245932,-1.0896096683181493,-2.8949091047773847,-1.8499546050366047,-2.5889318020338505,2.53548975335022,1.6240797853839082,-4.751198053096248,-0.18881560140083323,-2.63717237118203,1.1890413156047102,-5.048616458818448,4.280509122045694,-1.2599951066900934,0.718773367921863,-3.118163478107447,5.663308966014765,2.6098734788530695,1.4957005062461954,-0.8108175679035814,0.06702823145727141,-0.2061379780020334,-2.4750598796964747,2.275006941742206,2.445958387667099,0.37041470691957307,2.4853763059770637,-1.6107214792771678,0.9661080531314411,2.19717165946433,1.4573613382809985,-1.663877886513957,0.4073634176984825,0.7670813013626411,-0.7963919564422253,3.0396010637843767,-0.7811824768386056,-3.7140478038814217,1.5146469306365578,-2.870540427719861,2.0406897395058015,-5.508209328669889,-0.5022967157110704,4.042591117388379,1.4951764560774363,0.15723887198002992,-2.211454258292122,1.6759096785341348,2.317293784127826,-4.803726712686825
1,0.18878926410742686,-0.13169756457737997,-1.864295540337867,-2.4049121823082578,-2.486082928915713,3.501209336973674,0.753936103736678,-5.507578900308474,0.5513917241007724,-4.462216855680689,1.9591071598152532,-5.269924237795755,3.239631414730498,-0.20667340103140536,0.11675271148800004,-2.7539059930078102,6.625612766184705,3.7320254192231817,1.8387482998535989,-0.1646281967917127,-0.7069212240530244,-0.08443914588989941,-2.6180529997598194,1.8157261728659166,2.7448710310438003,0.34110758442709105,0.950687420177967,-1.6984602163235347,0.2061361053311233,1.5481593503702618,-0.4087774235200375,-1.1621349789466418,-0.09437232390574529,0.6615938206090994,-0.17022144498554528,2.4041237292137554,-0.6449278674174285,-4.062133532387357,2.530152078499978,-3.5471190386418754,-0.4451189049063845,-5.660530837081003,-1.3129523656601814,4.743780564120475,0.4985840597209778,-1.0503263733818704,-1.875294528373167,1.604892847372602,1.9314939558294648,-4.848374942198713
2,-0.2749471398053971,-0.5196586064664663,-1.6223827322236204,-1.5808859170801872,-3.2918887446939418,3.442460273417224,0.5166036911902174,-2.017259541338524,-0.13364346908916414,-4.285192938241283,0.8039541162748253,-4.077495240532191,2.4238274872665646,-1.1554622530145984,-0.24585034981765577,-2.249811045891416,3.349974598298756,3.63892396058129,1.8297391078904666,-0.09058719696229801,-0.012414532688866674,0.07569452572976594,0.05970114950848892,-0.17326129415789537,1.3088369893437597,-0.4211963897125911,-0.9614343576100284,-1.7222641359652038,-0.6074569568169855,3.8948113640720865,-1.340058673733631,-0.9317607322823157,0.35304828594743676,1.1035578570996238,0.049449005947176335,2.6273474465165516,-1.1651941039723106,-3.2810185424390093,1.4321442499624943,-3.2609470866422736,-0.5978800560784551,-5.9813871773009275,-0.41839928059237064,4.904544215682334,1.1910486708733097,-0.5735983488570272,-0.893347351424462,0.20977049768465547,0.13206007404137501,-5.029659246251119
3,1.4958918160109809,-1.0454553623843674,-1.9486096153656642,-1.1231747241996493,-5.205686373165761,2.923350538494009,0.475421962638696,-2.940720827290506,0.36904899151337267,-3.4523654143617613,1.9102579045927885,-4.318329502837827,4.04953631800082,-0.006457629961648372,-0.2524500149067002,-3.2735280374046227,5.164112388560868,4.3654061080088296,1.5954863377893813,-0.6840649426284463,-1.5342266454239084,1.2242312626254679,0.12867400640941629,0.5217177812762633,1.2907875701032503,-0.5613079589151899,0.7035128479879914,-1.0229469713087034,0.6300726717319152,3.4266694228757513,-0.134521942689187,-0.9845849843413541,0.2799947364161713,0.42525272718583695,-0.5472356216097721,2.0290958745913072,-0.3218234671148086,-3.5204981697177646,-0.09333918491999309,-2.9072495822352593,0.3683141894412763,-2.935037915980575,-1.1453477516770363,3.898616143323556,0.8033299063417044,0.8621394975919916,-1.0190324544003515,0.07654714827058894,-0.7670867149953289,-4.750187048933121
4,1.4612309103275636,-0.7363397441248396,-2.8494812638651745,-2.0676141016093195,-3.0482265315393904,4.034708990034328,1.1519197420453402,-3.5524920593224354,0.6336041873515542,-2.4312063273209246,1.20460354586813,-3.8920353021639498,4.105526315298543,-0.06112655014522485,0.9882298036297755,-3.0794954880821837,5.075518533476253,3.1666164200252562,1.3971545280777473,-0.986586608319307,0.4722285137247683,2.898139413279384,-2.3887754664269845,-0.17690786911146855,1.5943832157263116,-1.6887924795720115,0.10512939506947104,-0.7936476430118974,1.7245987766603035,3.930231322103472,-0.6681575713985002,0.25335681312647995,1.0196121773585232,0.6434744443021604,-1.8127052475378584,3.5484456408546485,-0.31868448714489367,-3.005565568637937,0.1371909089303061,-2.9821306992350007,0.6333195479280913,-4.2310506626963615,-0.24144606711169175,4.162250054193966,1.361201352495422,-0.42561634018350003,0.027442528157314256,1.3737941323084506,0.4068471219446232,-5.303547625356951
5,-0.3420316258302102,-1.9383473821557484,-4.859785069124057,-3.3352700346937545,-2.1730596919472402,3.541552439503945,0.5209413167948906,-3.5223900157385146,0.15175922637662062,-2.5852889810330595,0.12704275376521623,-3.370848221045274,3.6453943818807604,-2.3571953177022245,-0.7267189882050913,-2.5481708357540462,3.3978477743955757,2.775151489331172,2.867569921624202,1.0899567061963562,-0.2927968314060798,0.02973758764564991,-1.202270844951272,-0.2927799275288215,0.08602001346074618,0.3009556532443429,0.37177055678688564,-3.1998682575730175,2.092840898094269,1.850017861635066,-0.6694633870725878,-2.108832814831,-0.007527605214944252,-0.6740957505714434,0.8061902598119699,2.82556694800464,-0.2011192122904154,-2.281874107913329,2.4885063083125996,-3.3705855852136244,1.2305743164741076,-3.2793226554989814,-2.4219993485854223,3.2412707775831224,2.169795093570764,-0.6314101767654602,-1.0608473730775025,0.9795769332693174,-0.16870687764424544,-3.0649131657125857
6,1.2997261879385495,-2.11420357425804,-1.8450132833152522,-1.4035439918153598,-3.713872802932365,1.8559485264733189,0.3957162362019547,-1.523285178956194,-0.514506887583459,-3.205530412647812,1.5231500356534466,-3.811930332607666,1.9779340043419698,-0.33908454238696667,-0.746256099067262,-1.4444898962821873,5.158485871785488,2.823423342260181,1.3141217859763439,0.0015634261682385305,0.34482457537631517,1.2215447981124286,1.0036317078305073,-0.06418007514515861,1.9437046524931172,-1.35997509431155,0.2917755107532759,-2.525130897943602,-0.046434890356708745,3.0911580924799695,-2.8316463894653516,0.6194881320335581,-0.08644198436961799,1.624185520483822,0.5201191387948443,2.8344482252542234,0.400195390726516,-2.4685102301176456,-0.22260433026268833,-4.304526802335606,-0.191740838902407,-4.435444015230923,-1.5206553052622276,4.777428775415069,-0.051641284442338786,0.08142410127110168,1.5697953771860873,2.2630754070448096,0.06849365357737072,-4.55281453909444
7,1.1445126667025343,-1.4730794234613402,-3.9684092128830675,-3.5335383009066623,-0.9973343611422893,2.8724494346343312,0.9663846798702679,-5.086108902123122,0.47721067163269076,-2.25720826338614,-0.1150134411533322,-3.195972895398077,4.690736298589448,-2.7382622467502293,-0.06840502009191345,-2.898179842834979,3.883607312113838,3.9747462967592004,2.26798302818098,0.23072879915991057,1.1654636558573859,-0.2125879879834839,-3.0093501742302844,0.8947711694095515,2.282709500167222,0.06232610463568595,1.4055825263525532,-3.2173256069026164,2.2897169189115543,0.9279028507592404,-2.953343246626643,1.9201068421908185,-1.0606801511175865,-0.21294428193859294,-0.08653665268051941,2.5401050213361738,-0.9198200100109772,-2.4603010204876155,2.6495601294842444,-3.7044162922992117,0.568009166525001,-2.8199555105076426,-1.3484458435652364,4.5720107891654544,1.6609528600279473,1.0548954999684232,0.14477986377556767,0.48122173349941727,-0.4173319556676181,-2.5222108476193603
8,1.4446850256516344,-0.5697492582608114,-3.675236120169974,-1.0571005330379821,-2.8291946996448445,2.7222594125608426,0.5984274210259978,-3.7321301181429782,-0.5697595376554316,-1.5679224518383235,-1.3206761422674214,-3.9415534975386297,4.161736377440723,-0.7690016814894909,-0.6083541530950934,-3.961366668903986,4.373443859670542,3.0921891057591853,2.626749632072396,-1.7652330393202404,0.9554315639280639,1.4783375842776973,-2.161780016084688,1.2394159947217038,1.1700278336215204,-0.8715606662197517,0.2785365672007335,-2.683961954923858,1.4671753180765472,2.6758829996781013,-1.1873049484730689,0.45509355637220156,0.12946848584487375,1.8196750012910472,-0.88761059768432,4.160508928408401,-0.29532625987730193,-3.933130820504332,1.271097499686623,-1.6909595294072566,-0.07848595775070444,-3.2647448441887326,0.16024684708254347,4.397009610602286,1.4027378330320384,0.3304470276410601,-1.572785426623526,1.27507161394388,1.0722986420501122,-4.28282519489263
9,-0.6254798583686352,-0.04803865686768577,-2.484443958028264,-2.94562635113973,-2.1649907593216215,3.13098535935084,1.0349091582355046,-4.789043529580037,0.24858430063440687,-3.157273347799977,0.7770885126221747,-3.679546113968605,3.6959474175015377,-0.3143789534279633,-1.1207319427769453,-2.509661962943418,4.63963147198471,3.266012614925525,1.679706875855724,-0.3756602241524628,-1.4423266425728798,-0.27413183122518514,-2.386908220703758,1.3203894407266663,2.7342788506121862,-0.062089888650613524,2.290608657612687,-0.45592404689107624,0.8697304636949584,2.60011769009621,-1.3921160831759196,-0.09812091951746316,-1.4352984216529876,0.6618346092069433,0.6386975173261904,2.1292453982778605,-2.2567081366266524,-4.15471623527507,2.5273571041013514,-2.7616111673414707,1.7522194054687308,-6.243956543682587,-0.3129859363571519,4.622331277511659,2.6231565175666693,-0.06741374429492723,-1.423909824252838,0.9296068110325861,1.6095289165220623,-5.515049683994481
10,-0.18021954397873996,0.2772869795168701,-0.40371344630655487,-2.024663543020536,-1.9605786599835058,3.8024808556625715,0.03788248676442562,-2.5925826033703365,0.35311981609889437,-3.509229966348275,0.5505722567957259,-3.7504129839738956,2.7723831791794837,-0.6048685532147274,-0.8607218647585776,-3.1741684115162694,4.279522777808116,1.7733978438821334,1.2446955915442424,-1.1248022447781343,-1.0601470919353957,1.4273447482601593,-0.644986121967799,0.3128004661320071,2.5989878827467896,-0.1281266402369155,0.6903648522395388,-1.2006916980770297,-0.9501293497090053,2.4282791236961696,-0.6360430728952239,-1.6549971132798302,0.001278174774987357,0.3432124281176051,0.24889876351768808,2.21395717134097,-1.4673782573606735,-3.6665293821658853,1.370634726094628,-2.149343528021547,0.11948809150914501,-4.6660045684504325,-0.8835780581098778,3.4485898265489063,0.4654975403520398,-0.253164312109015,-2.5558045443735624,0.21614535154312625,0.712112352490089,-4.114260329059641
11,1.3630276947742563,-0.9072479881860059,-1.419688280971571,-2.2938486029361855,-2.13251598504768,3.186511224371263,-0.10491780935647502,-2.933362908404449,0.42242006948967087,-2.2540544913760545,0.9098193084542778,-4.225038516281665,3.4906622133506784,-0.8741606773444633,0.34943732248897524,-2.1083016271178407,5.389989270903598,3.6172713753820838,1.4123461492273999,-0.4940104710698213,-2.209258889758039,0.808858357798094,-2.4259483515359888,1.2113560460315183,2.891924064392331,-0.7340103333933685,0.5309479267860966,-1.7266154302947823,1.2468723627342575,4.027737672472822,-1.7966560782762995,0.28368452996358107,0.03259159697369597,0.8347450829614168,-0.21712430461641702,2.3356140494646356,-0.935718675497277,-3.0579874294585196,1.3563099912549743,-2.7366443031478203,-0.0425590513616629,-3.481498031951915,-1.3639424044167858,3.561440369007231,0.3626966321648195,-0.981758019362373,0.02861557609733494,1.3777730216582615,-0.6125489955489662,-5.771788459827845
