,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,source
0,-1.3378809759939523,-1.1512652979253377,-1.5227841759534706,1.4988806852580685,-1.2054255869925807,-2.2512721277885417,2.182819573390753,-1.4342387792815392,1.64845904062285,2.252389074324217,1.871170022489881,1.0420828730330096,-0.27255440049601676,0.3371754385026774,-0.7460864538088777,-0.27011913240404056,0.17021961244789505,1.553153717316183,-0.10962432872195889,3.7576331654213426,0.5124473188044434,-0.8456236447970894,-0.18629036190100295,0.8881562749358048,-1.7930249204654316,1.1815285263583064,0.595912137874087,0.7975415555704245,-0.043512277361145595,-0.9323133643632545,0.06728922743770413,-0.5721065049301273,0.8035391872832761,0.5870142296740883,-1.9049985785662245,-0.06542539041965528,0.8432341545568149,0.6151608640426084,0.6021256665314051,-0.9499917455101595,2.299469906108496,1.0994517918592108,-0.07760792423067685,0.26914589293301105,-1.8162162323251254,-0.805438688823155,1.1790148383076478,0.7388302690272492,0.04699450078651421,-0.7729971129027077,-3.163012400675649,-2.4199908754431214,0.2155264158614148,-0.39646729220517146,2.0064629298683845,2.0667177997284423,1.7676127469919873,0.8140401782509976,-1.594565911400587,-1.2195414107019795,0.9168334188205856,2.662718249162785,0.5555360182976224,-1.1943131848833615,2.3683025227173378,-0.9292224576710758,1.0318750110839991,0.23389715065521405,-0.015031370565407258,2.5050525445407046,-1.5579345133855826,-0.8609455540919365,-0.9800176539255264,-1.236626262223362,1.1464835655756462,0.6115216617717555,-2.077358184774455,-0.2505208410434705,-1.0558325983373855,-1.024333596817757,1.5323510223621488,-1.2759876585236394,3.3323637082528577,-0.24733779030410866,1.2535501006514507,-1.4857638927834822,-1.1552906745967728,-0.48380752638878677,-1.1136085714136523,-0.4409884119115742,-2.971177211941633,-2.44930776045045,-0.0521561459155011,-2.7962066483564842,0.948937471171743,-1.165785325495036,0.4447129734868842,-3.2421458293946417,0.047508567165499345,1.0434738238293089,breeze
1,-0.08704912854175616,-1.0644893615639635,-1.535395483128793,1.5063147124684682,-1.97861799063477,-0.9847635608415918,1.6384592118140842,-0.9451115029597921,1.8217495833190955,1.8806148340642852,2.737678336378719,1.2047484809008893,0.8351311829672861,1.2371589248983323,-0.604505046837273,-0.25863309716805816,-0.5524141526215577,2.8174466939568186,-1.8332877295657195,3.3709520856698094,1.0380660594258058,0.23527900624789513,-0.5605316878229912,1.258688883789416,-1.3229579285263233,2.496919021209968,1.1925089700879263,-0.0484009401323939,-0.11177863154028143,-1.7386363197666859,0.6517949411978147,0.09572950920638894,1.062342124184527,1.0901300909338585,-1.8769642289262265,-0.016248222482058088,1.4351876296901278,0.42601322656680296,1.4437808600424822,-1.608707095084745,1.8911841752976346,0.11520847089455596,0.13363212742842734,-1.6441805303828525,-0.8404423934407532,-0.5449723305978945,0.5439278673480398,-0.5773309553707284,0.16907773981802166,-1.5055942073314716,-1.62018494300511,-1.6652319033996068,-2.0445985849946737,-1.1595051322656218,2.237465993900384,2.055479404128294,1.8853018057551318,1.4164994239690714,-2.4081218422922706,-2.101662584316468,0.1716861545989689,1.6578028202888422,1.23508120373091,-2.1144107719051783,2.6557849749390567,-0.8426207314311925,1.332599361859528,-0.5932181596872397,-0.47301913492680925,2.919576791381197,-1.5494570682972804,-1.1492472834735443,-2.1351825972420295,-2.511587027992521,2.450349581660703,1.8150578961358406,-2.9377067124005407,-0.3794870665795835,-1.1605048131563567,0.3548648903212909,2.3786205991969576,-0.056274822081572244,4.030786197882013,-0.10405640065021414,1.2018116994045809,-0.7453240508205324,-1.3778364816181627,1.0356726924157036,-0.15024209000901984,-0.32206161497638924,-4.035216841181474,-3.265489213057403,1.2411566208050187,-5.063284146732518,2.4903624269978275,-1.8954180059954524,1.7455621166113164,-2.6787897574914887,-0.4461338083076823,3.3998601580803682,breeze
2,-0.5457999289377045,-0.8531115497284718,-0.9704068650683487,1.3582650616414889,-1.4551375790051262,-2.101375859856378,1.5202633802217382,-1.1643240702061253,1.0891629702034797,1.1474835136123287,2.1659578207794947,2.1199423834852134,1.4207744918024268,1.0584902675779722,-0.16181975216355943,-1.5046280162366292,0.47867487481873455,1.9229437054796072,-1.504879624106502,5.57587845157121,1.6079903525933055,0.34838595682086837,0.07837739666454664,0.7268202104356908,-1.3689250566690934,1.0364392214376508,1.2959711624465826,0.6433997846400464,0.07000183422146862,-0.1583246718096824,-0.2262962196619456,-1.5115484482686938,0.017958638592417003,0.6957969194747337,-2.8329705652498234,0.16592943513382027,-0.38276481019859093,-0.054320402272784986,-0.39505462314336354,-1.8276203762622594,2.491243857236309,1.0523923493438323,0.9947303038744526,-1.4211936472410351,-2.064592897835124,-0.71483502133202,-0.15965716604086508,1.140123791537667,0.636263521686765,-1.0100531007042368,-2.6637305243808123,-1.7981927598407137,-0.6744263951261421,0.7789336443391721,2.0761391878526174,2.5582376396077335,1.362447613125084,1.2834786982311093,-1.7070966854919003,-2.2331093546706926,0.5957101865010407,1.3758840977804352,1.0710364755239508,-1.1040642304729869,3.7297668306029026,-0.336755390556259,1.0756087517579094,0.3821359241224882,0.48107421880175594,2.01800615994441,-1.5403097181630727,-1.6680782121019206,-1.6760647030163358,-0.8381638143012542,1.1506077498766303,0.9830462089704193,-3.1427679191563875,0.4619911768054234,-0.28536739703694375,-1.6179572520990864,2.644582592804013,0.8886141380337813,4.5170094623365475,0.6426425767308883,1.3033241229487285,-0.6239042543727933,-1.1191953027457398,-0.4530491064238639,-2.018802669894604,-0.6936503619822951,-2.8219259973217286,-3.2292293105416627,1.7496331379613803,-3.8991355568398047,1.1414382113925827,-1.2578475288762392,1.4783744201746605,-2.490340812890684,0.09436880159440614,2.3085441271283926,breeze
3,0.01827966668943484,-1.1681190717825165,-0.6075881306202181,1.1446234974284126,-2.429059954740668,-2.231589384076576,2.6334435334929855,-1.7637515392514966,2.096686454349628,0.3555674708338194,1.6311706666664412,2.0070560593558575,0.5963924018445835,1.893378119374956,-1.223093600963713,-0.7079810774734905,-0.25415844888856975,1.585894059590114,-0.7876610899123774,3.8081858280253775,0.3296494080337085,0.5942463191627946,0.5596615899834902,1.4548281728970989,-2.372452431618767,-0.2587631689584864,0.43732068918004474,-0.27575999360171055,-0.6592484726019765,-0.3054890302560663,0.4666072050890615,-0.4124896728986954,0.2943663919364573,1.8330934757757331,-1.8532952431455425,-0.19685682736497412,1.4564075319757384,-0.4086682002350528,1.8484138696684793,-1.9358187981240291,2.045054718211133,-0.7291849130384063,1.3469314128561045,-1.1662830440627951,-0.5569470353344436,0.04518648978042346,0.5294406426049048,0.37931586421465363,1.2505457240447242,-1.285889976607856,-0.40390594640085775,-2.1626741674237993,-1.1299147036687662,0.008057961220382362,2.6311017259685023,1.9595172077177032,1.7745202516996732,1.056564023447854,-2.470239980647,-1.375066813582214,0.5415060178286606,1.1066374128624317,0.40172227152988754,-1.0410624114415978,2.441673302767618,-0.5101783676473524,0.639541522790027,0.8963233050439627,0.3223792163615105,1.3507954995798808,-0.7834602225051132,-1.5119406653828518,-1.4303385226396463,-1.614315193862484,1.3718710348150263,0.8892223321061622,-3.065063110988347,-0.1392971419038311,-0.6027199650603917,-1.2296073381458559,2.5721103818987006,0.760308821495342,4.814578393849755,0.9444449592421773,1.732454951277994,-0.13555701684847635,-0.9107397213197683,-0.4302718561863707,-1.0208675686310056,-1.7357053379302905,-3.0274273775998624,-3.41493871423506,0.37155903987987066,-3.278867345393425,2.2810859634310647,-1.4515124106158812,0.6081292875429054,-2.1304285307126922,-0.2659707514203644,2.260131370796952,breeze
4,0.05115558705120175,-1.2190432527619932,-0.9685248679722901,0.9428733560774062,-1.7860703807186198,-1.6597129616472457,2.242973624418179,-0.8454774630842385,2.0317631479904605,1.4462277005116144,2.180789335596341,2.5753129084698028,0.4536990964854205,0.5184079894313106,-1.255872523567329,-0.8589433499508434,-0.2770962038249881,0.965564149066254,-0.8702524220501935,3.674150459026849,1.382163966046991,0.05216032593614525,-0.03441539759989138,0.0020184456336277503,-1.2232270687818527,2.041937057177226,0.7693231491027055,0.6752520640139227,-0.4574415187040965,-1.6758867057937163,-0.6210147695408927,0.20057274086607826,0.45586608757299407,1.424024228144575,-1.5271094540203058,-0.5085437176404176,0.2210984214036553,0.1439653686075299,0.7402136897599255,-2.0402748517450635,1.291051023530222,1.4998353001420144,-0.20492653672548908,-1.623009740864789,-0.9081469212417249,-1.119254584113757,-0.014900831878185273,-0.463625618180743,0.3093194988038805,-1.765528560767847,-2.174538697964615,-1.7008440062955574,-1.8873017981648446,-0.25704083680002776,2.8181228543873185,2.3428202956121553,2.136348981713807,2.2399590893752044,-2.564370135962963,-1.0857610810918872,1.4914776464303334,1.142110259058299,0.7392622522043961,-2.044725012406707,1.7850920894079738,-0.7248719436702905,0.826588474214077,0.7899009333992446,0.6504750334554248,1.6876364581148933,-2.161902927900492,-1.3332072976769673,-2.1796189143701836,-1.7868548025687536,1.7907845873799588,1.5931994139044374,-3.276181116534604,0.0677720179160436,-0.2554708919591374,-0.902487358837216,1.983565410585315,1.44324300027004,2.880689267427833,-0.7786370962306305,2.010522457646827,-1.7588973937211214,-1.5272018398675653,-0.6462466451856825,-1.4655962234293973,0.25647554530037775,-2.726591922673914,-2.7671394666863813,0.8726697535426529,-4.9770934163144345,1.8828899892116036,-1.7485495659350245,1.285529757980947,-2.303520982043335,0.22228089437164641,1.8801394467000607,breeze
5,-0.6895077894078502,-0.49446047888738465,0.1966602918526805,0.9356839555243017,-2.103578053523806,-1.5465070879853047,1.1977109034671216,-0.8281867477699374,2.3262465338334968,2.0525130713556674,2.3678678086569125,1.8710581351943472,-0.14160676670412645,0.8248641103545719,-0.47130251211173674,-1.2957184775633381,-0.8735320242319969,1.7687666739224859,-0.8894160096104263,5.010787223881864,1.0728575532318008,1.0692119587292062,0.02401510454344411,1.0942745771480342,-1.5756988428427394,1.5133828630089654,1.3789218983328935,0.7371623278430379,-0.039655796773995916,-0.05346419078344149,0.3016170351006461,0.040947922041428324,0.3329885351398947,1.1143736411282357,-2.97995651927562,-1.3997567897754992,1.4496597896548027,0.03212060846705386,-0.04673473741727095,-1.1700098202002387,2.7832291293228772,1.261179615366966,-0.16233196131990735,-2.0117251181327704,-2.2655755678416356,-1.5261812625413245,0.1306424763859481,0.4776834015675048,0.7092801668542497,-2.0254225827793175,-3.4713716427300203,-1.826437737607787,-0.7245337923209295,-0.11910233276744261,1.9620235901035317,2.5490829659335263,1.5635937356541978,1.4285552169044389,-2.3869011946920806,-2.2663821317057344,0.5653960833999705,1.4205485729249656,0.6346147842622686,-1.0194031284421894,3.614411530870918,0.3155124125117106,1.4309688738897337,-0.3571225618217008,-0.1371364500373602,2.879417505722942,-1.551111839711666,-0.7491442135438994,-0.06287461080661057,-2.2021599415134876,1.831733390266168,0.6192992773329746,-4.026255004319316,0.06545363921434322,-0.9015392298605425,-1.5552061587631545,1.1118044491513823,-0.395301930239368,3.0659127434623157,-0.06432890757284265,1.3542632106559496,-0.7765047799875128,-2.9554575773332505,-0.5640874029341953,-0.6982923063931735,-0.28738396979392844,-3.2302534011133175,-2.1404056053027407,0.42898011260421565,-3.3905147196764642,1.4808607667895919,-1.3690303406605484,-0.9629134459698454,-2.991045926524168,-0.5269130781946822,1.9328084994728367,breeze
6,-0.4397015360014215,-0.9702626077756697,-1.4182701272200484,0.8094196963453285,-1.8385000824516649,-2.112594518645857,1.8254104871405752,-1.855932407822069,2.5947093401742243,1.785366185626931,1.8947214431525594,1.6213604861571973,0.9569574006272284,0.970372765638881,0.5021115197537683,-1.4182075595493475,-0.6347077868014409,2.2486356226984636,-2.0328392866916585,3.703499325401875,0.7555487397131999,0.1541466400521236,0.18183820107077037,1.173759088784621,-0.8835686873162206,1.8779592877922795,1.013474127998092,0.9774227214781619,0.5804025079252312,-1.9309855456250458,0.7652098650205366,0.2016418776449166,-0.15271775881394498,0.9378147978459109,-1.8351694724589422,-0.9822488676200914,1.1781870193614814,-0.5010379442523197,1.1327589085834997,-1.805526234276428,1.235263056307002,0.597595866213846,0.4882020930558937,-1.5898236172963243,-1.3970162201047622,-0.7420577312207354,0.41854671462958687,0.9454551870363522,0.9937777302294805,-1.721662385811134,-1.9709803579550091,-0.9700577291634284,-1.025518306278886,-0.4508834925135443,2.9225821653946986,1.246826415562498,1.3870677774352695,-0.2695856928331417,-2.2967306144576707,-1.6709299034011957,0.016918533929309792,1.4434078086311646,1.061233565149551,-0.8893966516068216,2.1406268049340222,-0.5948063869811389,2.0234620346795786,-0.10713540092728085,0.545853343807696,2.196888661834679,-1.324647164311857,-1.6631199777723182,-2.794190788301974,-1.3065320670563543,0.9684513509273529,1.2967925810188219,-3.1703852233142484,0.08788614263192066,-0.2049534159264841,-0.23039482723283505,2.2397616221595205,0.43505456548657534,4.007161553269921,-0.33843730330384897,1.9233449270629752,-1.5568560588878493,-0.49710529497232886,-0.8292646103677499,-1.2932990748250024,-0.9640924041288087,-3.840074548199361,-3.198682657237813,0.9934923825631155,-4.141934605819579,2.2598211131063777,-1.4855810135541205,1.0526589471949728,-1.0310116131707656,0.10314252812065472,2.74144204675081,breeze
7,0.05516637131920335,-0.7225681846002825,-0.9505988285054414,1.0839445271218817,-2.1654978388653556,-2.257596140019378,2.5903727457101584,-1.1755656128999783,1.5971424553477973,1.4552826917517865,2.041752067530713,1.3323281611266888,0.49329583085419837,1.0976200030996786,-0.4682534608924598,-0.7045363168618832,-0.6073338686112772,1.7785970368231947,-1.4782728479074978,4.23155555856681,1.0154486754310061,0.13187856150161997,0.3267922478003634,1.3094323863062942,-2.122697195189335,1.357227420505158,1.1907988837239338,0.45039412582957605,-0.34073274618025584,-0.4592634004633329,0.4742298020561885,-0.19127081311716324,0.6027432502143912,1.8513563956782135,-2.8421769887481254,-1.2999713227849954,1.5856463328134596,0.01882913647687923,0.8898838395252824,-2.212608735322168,1.1654822411157235,0.6703310763022226,0.885946234361383,-1.4747995375410508,-1.7867900288680143,-0.5873875094261783,0.3248105950773372,0.6366341014267408,0.7184437295933913,-1.1458882811582751,-2.3277320989042694,-1.8653452772407504,-0.5089892746542978,0.14026818725100734,3.4035369680747825,2.156346620872007,1.8555728749546347,1.2648623525028864,-2.1699289237285218,-1.5792057836858544,0.5629453186751806,1.650623416037936,0.9044908529354466,-0.47549386073601,2.1831978230535634,-0.04287695092808085,0.4145546437938778,0.19526156796175137,-0.08661800758009068,2.385838981238548,-0.6521197528039154,-0.5278299929307262,-1.7903655683349449,-2.10721926240806,1.7285979915933127,1.4000429133857377,-3.9074087850967345,-0.27597501233481525,0.1628014001789726,-0.4011577337827773,2.1012715773012935,0.16312567609748993,4.249517198107396,-0.06779883324430046,1.5932144060491296,-1.001105529435894,-1.2325984878215002,-0.39049895107746124,-1.0085445516245788,-0.3878416072615362,-3.108905073974216,-3.396566672614171,0.8812888500808972,-3.3544801747241215,2.4118540324488578,-1.4670042624773338,-0.03173628691257092,-2.525179252216364,0.38475306994657504,1.5059654265478777,breeze
8,-0.5474277162658316,-1.0372465202540515,-0.9830089958517679,1.489463242731983,-2.7773823160955327,-2.0136314608334076,1.6635931085883862,-1.7998036335089378,3.4450642495926114,2.6257855723434615,2.3009575069660233,1.2801082290354229,0.6985479144689938,1.0517457685255933,-0.061634971449772515,-1.5864146663751897,-1.11977331983369,1.2561095320526787,-1.0473594506093789,3.9932385649354685,1.1304761993745895,-0.4098406856147839,-0.17916496218891725,0.042883877065919694,-1.6905022499891598,1.3380023669839527,0.3864159912669233,0.47939980407023713,-0.5433661795576059,-0.9560597208328545,0.07927900929713533,-0.14344415130714575,0.5253065958441723,0.6133176092324513,-2.2581290658015947,-1.4548995161783838,1.3734516443551652,0.37976124905981123,-0.17874691565382472,-0.8582521716321242,2.427017011546663,-0.2047450210278233,-0.2604026041060154,-2.024691989467967,-1.5968472904392652,-0.7421900572454823,0.6322483469931675,0.2555883940797122,1.4894422891638464,-1.1536702776239032,-2.1554826248791956,-1.498588649888656,-1.4534556199574755,-0.7856445610079736,2.65964698669545,3.382593578969439,1.540273383384504,1.8921083904071045,-2.1142668050846884,-1.0978444065244513,0.41528232663958553,1.4595464497494202,0.824770353857838,-1.3759316101315475,2.3159105329375183,-0.7684194309016069,2.531800765544176,0.4739427997597626,-0.06208565454220488,2.1627524651675705,-0.40709051051886663,-2.542756398818234,-0.7973906670563987,-0.7193430133518719,0.8064202561619735,1.7495363278181426,-2.377886510243462,0.7580452926978025,-0.3500572239891404,0.5788540263948518,1.7420248386139672,0.4592480933670664,3.7641596328910616,-0.02125835143739269,1.2296331629068369,-0.4987855510165294,-0.7756916217262014,-0.8703968090759147,-0.191384661532495,-1.482708407758591,-3.332433924189813,-2.941385556216119,0.7256259002717256,-3.628139623108187,1.7677176278084517,-1.5901463589855536,1.8182552888812054,-2.5208538978754187,-1.0246353568592375,1.9968544207347025,breeze
9,-0.7069542651314561,-0.711062132530823,-1.537193367405363,1.6512028460595303,-2.1275914640870037,-2.8610790912425372,1.8938477039155437,-1.6807743188811513,1.4646099551603562,2.2373727348337815,2.2277137346747447,1.6691260188590826,1.7594366825935317,1.5087359395877618,-0.6040996172806111,-1.6869093475181882,-0.2072878082245929,1.9525279700892364,-1.1307964317324548,3.9612631452400464,0.9219952389234449,0.5898619713880713,-1.0633704588180635,1.0521031528075293,-1.7726756721814503,1.5392927691840181,1.0298804490668019,0.25721683820437,0.19874030984029536,-0.5491642888362814,0.17794911163609203,-0.6398658731781945,0.6695372584843781,1.4337061648643235,-2.5193812981889607,-0.8625127839878565,1.518958152985064,0.40965064489623393,0.7637988368458137,-2.0282105421329417,2.0712332140836045,0.8398840664000046,0.7730692553992679,-1.8670707572887584,-1.2791307157496126,-0.2580452257903611,0.48147580416464225,0.88287622832307,0.21152908936506365,-0.8513915858890225,-2.1774400467189348,-1.2696009562191803,-1.269761227793628,-0.6079353209880248,2.4797038250216623,2.791506284620704,1.5474903507180875,1.359659717175201,-1.6882000608596859,-1.2635365889975574,0.0658904435431085,1.7961224514536742,1.344959011722765,-1.1748129437291404,2.548886928652845,0.11252099798946846,1.550472895128698,-0.2700488215721235,-0.8013466897625022,3.04479880552773,-0.5207436678613104,-1.3894087574490142,-0.4576170093220909,-1.1079033589944607,2.2512238263084394,0.8935627659646476,-2.561969494565231,-0.24301084376780724,-0.7450890559703112,-0.13495767997214345,1.8770059837982422,0.061869570440272005,4.236945552942229,0.07659848065274517,1.0154843927247494,-0.41659625861339455,-1.2082628787745062,0.3779692622219644,-0.659334397315979,-0.3806015837687726,-3.1791519568460744,-2.621377833386338,0.3548023380520867,-3.5639698410724723,1.772964917014285,-1.9163829476004695,0.6522056189070388,-2.7922726508025533,-0.5795593286705453,2.0015183350343895,breeze
